rowID	kmeans20	kmeans20_conf	rowName
958	12	0.154721	inputFiles/WOSCorpus(958)
965	12	0.216569	inputFiles/WOSCorpus(965)
14	13	0.074557	inputFiles/WOSCorpus(14)
49	13	0.106056	inputFiles/WOSCorpus(49)
56	13	0.075860	inputFiles/WOSCorpus(56)
85	13	0.122073	inputFiles/WOSCorpus(85)
102	13	0.113799	inputFiles/WOSCorpus(102)
103	13	0.085934	inputFiles/WOSCorpus(103)
105	13	0.125312	inputFiles/WOSCorpus(105)
111	13	0.113397	inputFiles/WOSCorpus(111)
115	13	0.077621	inputFiles/WOSCorpus(115)
120	13	0.173144	inputFiles/WOSCorpus(120)
159	13	0.099966	inputFiles/WOSCorpus(159)
200	13	0.144155	inputFiles/WOSCorpus(200)
209	13	0.222986	inputFiles/WOSCorpus(209)
256	13	0.091498	inputFiles/WOSCorpus(256)
274	13	0.116959	inputFiles/WOSCorpus(274)
285	13	0.225418	inputFiles/WOSCorpus(285)
291	13	0.158148	inputFiles/WOSCorpus(291)
294	13	0.105866	inputFiles/WOSCorpus(294)
299	13	0.108736	inputFiles/WOSCorpus(299)
300	13	0.129986	inputFiles/WOSCorpus(300)
388	13	0.149655	inputFiles/WOSCorpus(388)
395	13	0.175437	inputFiles/WOSCorpus(395)
396	13	0.141792	inputFiles/WOSCorpus(396)
412	13	0.200540	inputFiles/WOSCorpus(412)
428	13	0.180446	inputFiles/WOSCorpus(428)
437	13	0.170145	inputFiles/WOSCorpus(437)
453	13	0.261043	inputFiles/WOSCorpus(453)
461	13	0.142292	inputFiles/WOSCorpus(461)
469	13	0.266476	inputFiles/WOSCorpus(469)
479	13	0.194019	inputFiles/WOSCorpus(479)
484	13	0.180968	inputFiles/WOSCorpus(484)
494	13	0.167607	inputFiles/WOSCorpus(494)
514	13	0.100688	inputFiles/WOSCorpus(514)
592	13	0.205871	inputFiles/WOSCorpus(592)
613	13	0.075262	inputFiles/WOSCorpus(613)
635	13	0.082489	inputFiles/WOSCorpus(635)
655	13	0.193604	inputFiles/WOSCorpus(655)
688	13	0.232952	inputFiles/WOSCorpus(688)
723	13	0.089941	inputFiles/WOSCorpus(723)
760	13	0.163651	inputFiles/WOSCorpus(760)
766	13	0.155012	inputFiles/WOSCorpus(766)
788	13	0.104300	inputFiles/WOSCorpus(788)
866	13	0.279807	inputFiles/WOSCorpus(866)
911	13	0.232167	inputFiles/WOSCorpus(911)
913	13	0.114458	inputFiles/WOSCorpus(913)
962	13	0.230759	inputFiles/WOSCorpus(962)
6	14	0.102974	inputFiles/WOSCorpus(6)
31	14	0.111193	inputFiles/WOSCorpus(31)
33	14	0.071922	inputFiles/WOSCorpus(33)
35	14	0.236637	inputFiles/WOSCorpus(35)
54	14	0.146046	inputFiles/WOSCorpus(54)
61	14	0.137616	inputFiles/WOSCorpus(61)
62	14	0.087328	inputFiles/WOSCorpus(62)
80	14	0.193773	inputFiles/WOSCorpus(80)
118	14	0.195688	inputFiles/WOSCorpus(118)
125	14	0.125355	inputFiles/WOSCorpus(125)
146	14	0.141085	inputFiles/WOSCorpus(146)
230	14	0.172620	inputFiles/WOSCorpus(230)
255	14	0.089803	inputFiles/WOSCorpus(255)
267	14	0.162954	inputFiles/WOSCorpus(267)
271	14	0.156364	inputFiles/WOSCorpus(271)
298	14	0.229862	inputFiles/WOSCorpus(298)
362	14	0.220752	inputFiles/WOSCorpus(362)
390	14	0.165928	inputFiles/WOSCorpus(390)
424	14	0.119941	inputFiles/WOSCorpus(424)
448	14	0.120280	inputFiles/WOSCorpus(448)
450	14	0.156718	inputFiles/WOSCorpus(450)
459	14	0.219066	inputFiles/WOSCorpus(459)
462	14	0.077698	inputFiles/WOSCorpus(462)
470	14	0.098113	inputFiles/WOSCorpus(470)
486	14	0.171267	inputFiles/WOSCorpus(486)
501	14	0.081124	inputFiles/WOSCorpus(501)
534	14	0.095408	inputFiles/WOSCorpus(534)
540	14	0.076261	inputFiles/WOSCorpus(540)
545	14	0.235420	inputFiles/WOSCorpus(545)
551	14	0.256171	inputFiles/WOSCorpus(551)
605	14	0.085903	inputFiles/WOSCorpus(605)
634	14	0.141696	inputFiles/WOSCorpus(634)
666	14	0.133366	inputFiles/WOSCorpus(666)
669	14	0.156984	inputFiles/WOSCorpus(669)
678	14	0.178229	inputFiles/WOSCorpus(678)
691	14	0.158945	inputFiles/WOSCorpus(691)
696	14	0.103351	inputFiles/WOSCorpus(696)
726	14	0.148002	inputFiles/WOSCorpus(726)
783	14	0.094239	inputFiles/WOSCorpus(783)
835	14	0.102516	inputFiles/WOSCorpus(835)
837	14	0.071278	inputFiles/WOSCorpus(837)
879	14	0.144021	inputFiles/WOSCorpus(879)
893	14	0.151271	inputFiles/WOSCorpus(893)
895	14	0.186853	inputFiles/WOSCorpus(895)
914	14	0.137590	inputFiles/WOSCorpus(914)
925	14	0.221795	inputFiles/WOSCorpus(925)
936	14	0.075033	inputFiles/WOSCorpus(936)
941	14	0.139960	inputFiles/WOSCorpus(941)
966	14	0.135928	inputFiles/WOSCorpus(966)
4	15	0.270204	inputFiles/WOSCorpus(4)
13	15	0.196022	inputFiles/WOSCorpus(13)
21	15	0.231294	inputFiles/WOSCorpus(21)
26	15	0.053646	inputFiles/WOSCorpus(26)
42	15	0.135235	inputFiles/WOSCorpus(42)
47	15	0.067170	inputFiles/WOSCorpus(47)
133	15	0.166289	inputFiles/WOSCorpus(133)
168	15	0.116124	inputFiles/WOSCorpus(168)
206	15	0.074456	inputFiles/WOSCorpus(206)
239	15	0.071707	inputFiles/WOSCorpus(239)
243	15	0.073304	inputFiles/WOSCorpus(243)
281	15	0.198166	inputFiles/WOSCorpus(281)
283	15	0.083246	inputFiles/WOSCorpus(283)
351	15	0.132797	inputFiles/WOSCorpus(351)
366	15	0.159241	inputFiles/WOSCorpus(366)
369	15	0.144956	inputFiles/WOSCorpus(369)
406	15	0.187395	inputFiles/WOSCorpus(406)
433	15	0.084126	inputFiles/WOSCorpus(433)
478	15	0.143326	inputFiles/WOSCorpus(478)
513	15	0.212943	inputFiles/WOSCorpus(513)
516	15	0.138026	inputFiles/WOSCorpus(516)
541	15	0.167681	inputFiles/WOSCorpus(541)
563	15	0.060177	inputFiles/WOSCorpus(563)
586	15	0.076243	inputFiles/WOSCorpus(586)
603	15	0.097582	inputFiles/WOSCorpus(603)
604	15	0.076623	inputFiles/WOSCorpus(604)
638	15	0.101868	inputFiles/WOSCorpus(638)
717	15	0.090866	inputFiles/WOSCorpus(717)
735	15	0.156211	inputFiles/WOSCorpus(735)
742	15	0.139805	inputFiles/WOSCorpus(742)
793	15	0.050027	inputFiles/WOSCorpus(793)
796	15	0.249411	inputFiles/WOSCorpus(796)
819	15	0.246125	inputFiles/WOSCorpus(819)
848	15	0.089125	inputFiles/WOSCorpus(848)
864	15	0.194543	inputFiles/WOSCorpus(864)
880	15	0.082248	inputFiles/WOSCorpus(880)
917	15	0.142778	inputFiles/WOSCorpus(917)
926	15	0.125395	inputFiles/WOSCorpus(926)
937	15	0.112704	inputFiles/WOSCorpus(937)
938	15	0.095555	inputFiles/WOSCorpus(938)
959	15	0.082215	inputFiles/WOSCorpus(959)
963	15	0.190066	inputFiles/WOSCorpus(963)
7	16	0.163811	inputFiles/WOSCorpus(7)
19	16	0.094482	inputFiles/WOSCorpus(19)
38	16	0.044998	inputFiles/WOSCorpus(38)
43	16	0.038875	inputFiles/WOSCorpus(43)
55	16	0.157495	inputFiles/WOSCorpus(55)
66	16	0.134872	inputFiles/WOSCorpus(66)
67	16	0.044992	inputFiles/WOSCorpus(67)
72	16	0.151905	inputFiles/WOSCorpus(72)
76	16	0.077826	inputFiles/WOSCorpus(76)
91	16	0.137119	inputFiles/WOSCorpus(91)
100	16	0.077632	inputFiles/WOSCorpus(100)
137	16	0.094538	inputFiles/WOSCorpus(137)
145	16	0.038476	inputFiles/WOSCorpus(145)
165	16	0.136898	inputFiles/WOSCorpus(165)
174	16	0.054971	inputFiles/WOSCorpus(174)
181	16	0.136526	inputFiles/WOSCorpus(181)
185	16	0.071618	inputFiles/WOSCorpus(185)
205	16	0.125251	inputFiles/WOSCorpus(205)
220	16	0.079127	inputFiles/WOSCorpus(220)
221	16	0.058766	inputFiles/WOSCorpus(221)
232	16	0.107740	inputFiles/WOSCorpus(232)
241	16	0.114146	inputFiles/WOSCorpus(241)
245	16	0.172335	inputFiles/WOSCorpus(245)
247	16	0.125219	inputFiles/WOSCorpus(247)
252	16	0.091966	inputFiles/WOSCorpus(252)
262	16	0.028682	inputFiles/WOSCorpus(262)
280	16	0.076926	inputFiles/WOSCorpus(280)
297	16	0.049993	inputFiles/WOSCorpus(297)
339	16	0.071949	inputFiles/WOSCorpus(339)
340	16	0.180816	inputFiles/WOSCorpus(340)
385	16	0.065953	inputFiles/WOSCorpus(385)
393	16	0.150772	inputFiles/WOSCorpus(393)
399	16	0.204222	inputFiles/WOSCorpus(399)
415	16	0.066994	inputFiles/WOSCorpus(415)
420	16	0.142426	inputFiles/WOSCorpus(420)
426	16	0.217039	inputFiles/WOSCorpus(426)
443	16	0.120837	inputFiles/WOSCorpus(443)
447	16	0.089934	inputFiles/WOSCorpus(447)
449	16	0.054230	inputFiles/WOSCorpus(449)
456	16	0.111272	inputFiles/WOSCorpus(456)
476	16	0.044012	inputFiles/WOSCorpus(476)
490	16	0.063869	inputFiles/WOSCorpus(490)
508	16	0.093177	inputFiles/WOSCorpus(508)
523	16	0.053131	inputFiles/WOSCorpus(523)
535	16	0.226399	inputFiles/WOSCorpus(535)
565	16	0.055913	inputFiles/WOSCorpus(565)
571	16	0.093255	inputFiles/WOSCorpus(571)
575	16	0.060853	inputFiles/WOSCorpus(575)
576	16	0.178859	inputFiles/WOSCorpus(576)
577	16	0.094350	inputFiles/WOSCorpus(577)
585	16	0.041828	inputFiles/WOSCorpus(585)
615	16	0.060797	inputFiles/WOSCorpus(615)
616	16	0.121914	inputFiles/WOSCorpus(616)
617	16	0.126329	inputFiles/WOSCorpus(617)
622	16	0.230824	inputFiles/WOSCorpus(622)
640	16	0.064503	inputFiles/WOSCorpus(640)
658	16	0.147943	inputFiles/WOSCorpus(658)
670	16	0.086667	inputFiles/WOSCorpus(670)
689	16	0.047133	inputFiles/WOSCorpus(689)
690	16	0.037659	inputFiles/WOSCorpus(690)
715	16	0.121475	inputFiles/WOSCorpus(715)
722	16	0.237917	inputFiles/WOSCorpus(722)
732	16	0.073980	inputFiles/WOSCorpus(732)
744	16	0.069937	inputFiles/WOSCorpus(744)
746	16	0.289501	inputFiles/WOSCorpus(746)
771	16	0.036136	inputFiles/WOSCorpus(771)
772	16	0.046463	inputFiles/WOSCorpus(772)
773	16	0.084795	inputFiles/WOSCorpus(773)
774	16	0.070058	inputFiles/WOSCorpus(774)
777	16	0.112743	inputFiles/WOSCorpus(777)
779	16	0.030340	inputFiles/WOSCorpus(779)
795	16	0.114173	inputFiles/WOSCorpus(795)
802	16	0.208921	inputFiles/WOSCorpus(802)
815	16	0.147345	inputFiles/WOSCorpus(815)
821	16	0.146468	inputFiles/WOSCorpus(821)
822	16	0.204369	inputFiles/WOSCorpus(822)
823	16	0.036687	inputFiles/WOSCorpus(823)
825	16	0.150308	inputFiles/WOSCorpus(825)
827	16	0.079925	inputFiles/WOSCorpus(827)
834	16	0.156697	inputFiles/WOSCorpus(834)
842	16	0.255716	inputFiles/WOSCorpus(842)
847	16	0.107992	inputFiles/WOSCorpus(847)
868	16	0.041214	inputFiles/WOSCorpus(868)
889	16	0.074546	inputFiles/WOSCorpus(889)
896	16	0.045595	inputFiles/WOSCorpus(896)
902	16	0.082585	inputFiles/WOSCorpus(902)
934	16	0.118293	inputFiles/WOSCorpus(934)
943	16	0.045943	inputFiles/WOSCorpus(943)
947	16	0.039712	inputFiles/WOSCorpus(947)
953	16	0.113545	inputFiles/WOSCorpus(953)
970	16	0.064613	inputFiles/WOSCorpus(970)
68	17	0.181321	inputFiles/WOSCorpus(68)
99	17	0.191309	inputFiles/WOSCorpus(99)
188	17	0.101553	inputFiles/WOSCorpus(188)
196	17	0.076887	inputFiles/WOSCorpus(196)
308	17	0.105092	inputFiles/WOSCorpus(308)
309	17	0.066763	inputFiles/WOSCorpus(309)
382	17	0.185036	inputFiles/WOSCorpus(382)
408	17	0.196843	inputFiles/WOSCorpus(408)
463	17	0.176441	inputFiles/WOSCorpus(463)
552	17	0.224410	inputFiles/WOSCorpus(552)
560	17	0.195490	inputFiles/WOSCorpus(560)
693	17	0.253053	inputFiles/WOSCorpus(693)
695	17	0.074629	inputFiles/WOSCorpus(695)
701	17	0.140079	inputFiles/WOSCorpus(701)
728	17	0.086116	inputFiles/WOSCorpus(728)
750	17	0.234710	inputFiles/WOSCorpus(750)
761	17	0.157500	inputFiles/WOSCorpus(761)
776	17	0.219271	inputFiles/WOSCorpus(776)
810	17	0.111155	inputFiles/WOSCorpus(810)
858	17	0.076030	inputFiles/WOSCorpus(858)
883	17	0.154167	inputFiles/WOSCorpus(883)
884	17	0.166757	inputFiles/WOSCorpus(884)
898	17	0.117797	inputFiles/WOSCorpus(898)
932	17	0.211307	inputFiles/WOSCorpus(932)
935	17	0.155137	inputFiles/WOSCorpus(935)
950	17	0.281305	inputFiles/WOSCorpus(950)
213	18	0.077277	inputFiles/WOSCorpus(213)
278	18	0.227194	inputFiles/WOSCorpus(278)
305	18	0.063002	inputFiles/WOSCorpus(305)
307	18	0.063374	inputFiles/WOSCorpus(307)
332	18	0.107866	inputFiles/WOSCorpus(332)
354	18	0.206823	inputFiles/WOSCorpus(354)
375	18	0.070519	inputFiles/WOSCorpus(375)
391	18	0.083351	inputFiles/WOSCorpus(391)
411	18	0.201989	inputFiles/WOSCorpus(411)
556	18	0.156673	inputFiles/WOSCorpus(556)
620	18	0.220676	inputFiles/WOSCorpus(620)
645	18	0.223810	inputFiles/WOSCorpus(645)
660	18	0.057055	inputFiles/WOSCorpus(660)
707	18	0.039391	inputFiles/WOSCorpus(707)
791	18	0.045953	inputFiles/WOSCorpus(791)
850	18	0.057839	inputFiles/WOSCorpus(850)
924	18	0.258203	inputFiles/WOSCorpus(924)
928	18	0.143794	inputFiles/WOSCorpus(928)
940	18	0.085423	inputFiles/WOSCorpus(940)
944	18	0.072586	inputFiles/WOSCorpus(944)
2	19	0.105915	inputFiles/WOSCorpus(2)
3	19	0.043597	inputFiles/WOSCorpus(3)
17	19	0.117852	inputFiles/WOSCorpus(17)
27	19	0.073046	inputFiles/WOSCorpus(27)
40	19	0.133132	inputFiles/WOSCorpus(40)
46	19	0.058618	inputFiles/WOSCorpus(46)
50	19	0.123760	inputFiles/WOSCorpus(50)
63	19	0.123228	inputFiles/WOSCorpus(63)
64	19	0.221376	inputFiles/WOSCorpus(64)
69	19	0.134175	inputFiles/WOSCorpus(69)
75	19	0.056607	inputFiles/WOSCorpus(75)
87	19	0.145497	inputFiles/WOSCorpus(87)
127	19	0.116466	inputFiles/WOSCorpus(127)
132	19	0.058819	inputFiles/WOSCorpus(132)
134	19	0.111951	inputFiles/WOSCorpus(134)
141	19	0.100394	inputFiles/WOSCorpus(141)
148	19	0.060432	inputFiles/WOSCorpus(148)
167	19	0.275592	inputFiles/WOSCorpus(167)
169	19	0.044373	inputFiles/WOSCorpus(169)
201	19	0.135626	inputFiles/WOSCorpus(201)
202	19	0.042892	inputFiles/WOSCorpus(202)
211	19	0.050823	inputFiles/WOSCorpus(211)
233	19	0.070785	inputFiles/WOSCorpus(233)
236	19	0.039937	inputFiles/WOSCorpus(236)
246	19	0.058816	inputFiles/WOSCorpus(246)
259	19	0.270264	inputFiles/WOSCorpus(259)
270	19	0.054394	inputFiles/WOSCorpus(270)
275	19	0.106874	inputFiles/WOSCorpus(275)
277	19	0.056658	inputFiles/WOSCorpus(277)
284	19	0.043799	inputFiles/WOSCorpus(284)
289	19	0.098452	inputFiles/WOSCorpus(289)
295	19	0.118765	inputFiles/WOSCorpus(295)
303	19	0.042622	inputFiles/WOSCorpus(303)
314	19	0.247350	inputFiles/WOSCorpus(314)
321	19	0.078368	inputFiles/WOSCorpus(321)
341	19	0.152942	inputFiles/WOSCorpus(341)
344	19	0.106621	inputFiles/WOSCorpus(344)
380	19	0.071070	inputFiles/WOSCorpus(380)
387	19	0.101164	inputFiles/WOSCorpus(387)
394	19	0.125793	inputFiles/WOSCorpus(394)
397	19	0.063107	inputFiles/WOSCorpus(397)
404	19	0.100473	inputFiles/WOSCorpus(404)
405	19	0.169823	inputFiles/WOSCorpus(405)
407	19	0.046626	inputFiles/WOSCorpus(407)
409	19	0.233135	inputFiles/WOSCorpus(409)
436	19	0.033870	inputFiles/WOSCorpus(436)
441	19	0.203391	inputFiles/WOSCorpus(441)
457	19	0.037655	inputFiles/WOSCorpus(457)
464	19	0.071233	inputFiles/WOSCorpus(464)
465	19	0.049100	inputFiles/WOSCorpus(465)
466	19	0.157242	inputFiles/WOSCorpus(466)
467	19	0.165771	inputFiles/WOSCorpus(467)
471	19	0.134142	inputFiles/WOSCorpus(471)
472	19	0.077922	inputFiles/WOSCorpus(472)
474	19	0.082472	inputFiles/WOSCorpus(474)
487	19	0.085809	inputFiles/WOSCorpus(487)
500	19	0.180226	inputFiles/WOSCorpus(500)
502	19	0.179957	inputFiles/WOSCorpus(502)
506	19	0.036492	inputFiles/WOSCorpus(506)
568	19	0.210979	inputFiles/WOSCorpus(568)
572	19	0.073614	inputFiles/WOSCorpus(572)
580	19	0.132121	inputFiles/WOSCorpus(580)
601	19	0.079287	inputFiles/WOSCorpus(601)
624	19	0.084961	inputFiles/WOSCorpus(624)
642	19	0.232232	inputFiles/WOSCorpus(642)
644	19	0.158737	inputFiles/WOSCorpus(644)
648	19	0.033347	inputFiles/WOSCorpus(648)
649	19	0.066719	inputFiles/WOSCorpus(649)
650	19	0.049813	inputFiles/WOSCorpus(650)
651	19	0.045073	inputFiles/WOSCorpus(651)
652	19	0.149829	inputFiles/WOSCorpus(652)
667	19	0.145857	inputFiles/WOSCorpus(667)
671	19	0.067873	inputFiles/WOSCorpus(671)
672	19	0.036616	inputFiles/WOSCorpus(672)
673	19	0.099839	inputFiles/WOSCorpus(673)
685	19	0.071063	inputFiles/WOSCorpus(685)
697	19	0.305123	inputFiles/WOSCorpus(697)
698	19	0.098450	inputFiles/WOSCorpus(698)
702	19	0.156138	inputFiles/WOSCorpus(702)
703	19	0.050340	inputFiles/WOSCorpus(703)
704	19	0.123470	inputFiles/WOSCorpus(704)
719	19	0.172979	inputFiles/WOSCorpus(719)
736	19	0.052978	inputFiles/WOSCorpus(736)
737	19	0.104799	inputFiles/WOSCorpus(737)
747	19	0.056626	inputFiles/WOSCorpus(747)
751	19	0.047708	inputFiles/WOSCorpus(751)
762	19	0.041012	inputFiles/WOSCorpus(762)
792	19	0.097262	inputFiles/WOSCorpus(792)
812	19	0.129143	inputFiles/WOSCorpus(812)
818	19	0.115992	inputFiles/WOSCorpus(818)
828	19	0.174480	inputFiles/WOSCorpus(828)
851	19	0.045892	inputFiles/WOSCorpus(851)
856	19	0.054178	inputFiles/WOSCorpus(856)
873	19	0.053668	inputFiles/WOSCorpus(873)
874	19	0.034673	inputFiles/WOSCorpus(874)
881	19	0.059913	inputFiles/WOSCorpus(881)
882	19	0.132069	inputFiles/WOSCorpus(882)
903	19	0.058927	inputFiles/WOSCorpus(903)
948	19	0.140491	inputFiles/WOSCorpus(948)
967	19	0.128561	inputFiles/WOSCorpus(967)
968	19	0.312709	inputFiles/WOSCorpus(968)
12	20	0.174926	inputFiles/WOSCorpus(12)
25	20	0.057704	inputFiles/WOSCorpus(25)
36	20	0.110890	inputFiles/WOSCorpus(36)
45	20	0.089372	inputFiles/WOSCorpus(45)
51	20	0.173171	inputFiles/WOSCorpus(51)
79	20	0.044990	inputFiles/WOSCorpus(79)
82	20	0.174211	inputFiles/WOSCorpus(82)
112	20	0.246363	inputFiles/WOSCorpus(112)
117	20	0.058533	inputFiles/WOSCorpus(117)
126	20	0.070202	inputFiles/WOSCorpus(126)
130	20	0.083764	inputFiles/WOSCorpus(130)
143	20	0.186920	inputFiles/WOSCorpus(143)
161	20	0.051083	inputFiles/WOSCorpus(161)
162	20	0.044527	inputFiles/WOSCorpus(162)
163	20	0.070640	inputFiles/WOSCorpus(163)
172	20	0.102643	inputFiles/WOSCorpus(172)
178	20	0.178977	inputFiles/WOSCorpus(178)
207	20	0.083728	inputFiles/WOSCorpus(207)
217	20	0.084860	inputFiles/WOSCorpus(217)
272	20	0.075123	inputFiles/WOSCorpus(272)
287	20	0.109635	inputFiles/WOSCorpus(287)
345	20	0.056009	inputFiles/WOSCorpus(345)
353	20	0.234344	inputFiles/WOSCorpus(353)
361	20	0.125299	inputFiles/WOSCorpus(361)
398	20	0.061597	inputFiles/WOSCorpus(398)
403	20	0.042184	inputFiles/WOSCorpus(403)
419	20	0.210647	inputFiles/WOSCorpus(419)
477	20	0.151491	inputFiles/WOSCorpus(477)
491	20	0.073520	inputFiles/WOSCorpus(491)
492	20	0.100250	inputFiles/WOSCorpus(492)
520	20	0.149487	inputFiles/WOSCorpus(520)
521	20	0.125411	inputFiles/WOSCorpus(521)
522	20	0.132722	inputFiles/WOSCorpus(522)
536	20	0.204032	inputFiles/WOSCorpus(536)
544	20	0.240715	inputFiles/WOSCorpus(544)
564	20	0.046651	inputFiles/WOSCorpus(564)
566	20	0.053391	inputFiles/WOSCorpus(566)
588	20	0.170659	inputFiles/WOSCorpus(588)
590	20	0.059297	inputFiles/WOSCorpus(590)
596	20	0.159815	inputFiles/WOSCorpus(596)
626	20	0.270389	inputFiles/WOSCorpus(626)
647	20	0.123674	inputFiles/WOSCorpus(647)
653	20	0.194067	inputFiles/WOSCorpus(653)
668	20	0.098834	inputFiles/WOSCorpus(668)
683	20	0.083558	inputFiles/WOSCorpus(683)
684	20	0.228438	inputFiles/WOSCorpus(684)
686	20	0.079291	inputFiles/WOSCorpus(686)
714	20	0.221759	inputFiles/WOSCorpus(714)
739	20	0.194772	inputFiles/WOSCorpus(739)
826	20	0.102069	inputFiles/WOSCorpus(826)
841	20	0.082889	inputFiles/WOSCorpus(841)
843	20	0.072755	inputFiles/WOSCorpus(843)
852	20	0.036162	inputFiles/WOSCorpus(852)
854	20	0.217789	inputFiles/WOSCorpus(854)
867	20	0.074964	inputFiles/WOSCorpus(867)
872	20	0.089843	inputFiles/WOSCorpus(872)
876	20	0.145814	inputFiles/WOSCorpus(876)
899	20	0.280846	inputFiles/WOSCorpus(899)
908	20	0.288826	inputFiles/WOSCorpus(908)
971	20	0.125298	inputFiles/WOSCorpus(971)
972	20	0.209871	inputFiles/WOSCorpus(972)
