20
0.025105	0.025105	0.083682	0.004184	0.058577	0.016736	0.008368	0.025105	0.000000	0.071130	0.225941	0.179916	0.046025	0.129707	0.025105	0.029289	0.008368	0.000000	0.033473	0.004184	 82
0.581301	0.008130	0.004065	0.020325	0.004065	0.028455	0.000000	0.016260	0.024390	0.012195	0.008130	0.008130	0.000000	0.105691	0.093496	0.073171	0.000000	0.004065	0.004065	0.004065	375
0.052632	0.058480	0.029240	0.309942	0.000000	0.157895	0.029240	0.000000	0.011696	0.005848	0.035088	0.005848	0.000000	0.011696	0.005848	0.029240	0.017544	0.175439	0.058480	0.005848	244
0.041916	0.011976	0.029940	0.000000	0.083832	0.029940	0.095808	0.131737	0.197605	0.017964	0.000000	0.041916	0.029940	0.017964	0.000000	0.005988	0.053892	0.017964	0.000000	0.191617	479
0.000000	0.016529	0.115702	0.000000	0.000000	0.066116	0.016529	0.008264	0.314050	0.082645	0.082645	0.008264	0.000000	0.066116	0.041322	0.016529	0.008264	0.033058	0.107438	0.016529	299
0.000000	0.033520	0.005587	0.011173	0.005587	0.117318	0.055866	0.039106	0.016760	0.027933	0.000000	0.027933	0.039106	0.111732	0.061453	0.229050	0.139665	0.027933	0.044693	0.005587	 60
0.050505	0.000000	0.000000	0.303030	0.010101	0.111111	0.030303	0.020202	0.010101	0.070707	0.060606	0.090909	0.050505	0.020202	0.010101	0.020202	0.060606	0.070707	0.010101	0.000000	907
0.042945	0.024540	0.018405	0.024540	0.061350	0.012270	0.245399	0.042945	0.000000	0.134969	0.042945	0.000000	0.024540	0.104294	0.006135	0.000000	0.000000	0.214724	0.000000	0.000000	639
0.000000	0.188119	0.049505	0.000000	0.079208	0.039604	0.009901	0.009901	0.000000	0.019802	0.009901	0.019802	0.009901	0.059406	0.049505	0.138614	0.207921	0.079208	0.029703	0.000000	 37
0.056818	0.056818	0.159091	0.000000	0.022727	0.011364	0.079545	0.045455	0.034091	0.068182	0.000000	0.068182	0.011364	0.022727	0.000000	0.022727	0.011364	0.056818	0.238636	0.034091	313
0.066667	0.024242	0.284848	0.018182	0.018182	0.024242	0.000000	0.018182	0.078788	0.084848	0.000000	0.030303	0.024242	0.139394	0.060606	0.048485	0.018182	0.024242	0.030303	0.006061	562
0.047904	0.000000	0.005988	0.017964	0.461078	0.005988	0.011976	0.023952	0.005988	0.029940	0.029940	0.029940	0.023952	0.041916	0.065868	0.059880	0.005988	0.101796	0.017964	0.011976	 75
0.028571	0.135714	0.007143	0.250000	0.042857	0.014286	0.014286	0.028571	0.021429	0.042857	0.014286	0.007143	0.064286	0.114286	0.021429	0.057143	0.014286	0.028571	0.092857	0.000000	865
0.031250	0.018750	0.000000	0.000000	0.018750	0.000000	0.106250	0.118750	0.050000	0.012500	0.062500	0.112500	0.268750	0.006250	0.018750	0.025000	0.062500	0.056250	0.031250	0.000000	206
0.014815	0.044444	0.044444	0.000000	0.496296	0.000000	0.074074	0.022222	0.007407	0.022222	0.103704	0.022222	0.014815	0.000000	0.007407	0.044444	0.007407	0.051852	0.000000	0.022222	751
0.026596	0.143617	0.058511	0.010638	0.000000	0.005319	0.000000	0.127660	0.000000	0.000000	0.281915	0.010638	0.037234	0.058511	0.074468	0.117021	0.031915	0.000000	0.010638	0.005319	588
0.000000	0.038835	0.000000	0.029126	0.009709	0.135922	0.000000	0.135922	0.019417	0.067961	0.000000	0.058252	0.000000	0.009709	0.291262	0.038835	0.019417	0.038835	0.009709	0.097087	953
0.000000	0.038462	0.038462	0.025641	0.064103	0.102564	0.166667	0.038462	0.000000	0.000000	0.012821	0.064103	0.141026	0.089744	0.000000	0.076923	0.115385	0.025641	0.000000	0.000000	956
0.022222	0.044444	0.000000	0.103704	0.007407	0.118519	0.007407	0.044444	0.022222	0.059259	0.014815	0.000000	0.014815	0.022222	0.081481	0.007407	0.244444	0.000000	0.177778	0.007407	787
0.014563	0.111650	0.063107	0.417476	0.009709	0.063107	0.024272	0.004854	0.000000	0.033981	0.029126	0.004854	0.000000	0.038835	0.009709	0.019417	0.004854	0.000000	0.150485	0.000000	 92
0.024194	0.008065	0.056452	0.056452	0.000000	0.024194	0.048387	0.016129	0.096774	0.024194	0.096774	0.000000	0.080645	0.088710	0.000000	0.088710	0.024194	0.040323	0.217742	0.008065	235
0.067961	0.014563	0.291262	0.053398	0.014563	0.014563	0.048544	0.014563	0.000000	0.019417	0.019417	0.228155	0.048544	0.058252	0.000000	0.029126	0.024272	0.033981	0.000000	0.019417	135
0.057971	0.021739	0.268116	0.000000	0.000000	0.014493	0.007246	0.094203	0.007246	0.115942	0.007246	0.181159	0.043478	0.057971	0.000000	0.028986	0.000000	0.000000	0.021739	0.072464	920
0.000000	0.022727	0.037879	0.000000	0.007576	0.022727	0.068182	0.083333	0.007576	0.060606	0.030303	0.045455	0.090909	0.060606	0.113636	0.030303	0.242424	0.015152	0.007576	0.053030	156
0.016000	0.000000	0.128000	0.024000	0.136000	0.064000	0.000000	0.040000	0.032000	0.016000	0.000000	0.200000	0.024000	0.144000	0.000000	0.040000	0.032000	0.056000	0.016000	0.032000	 54
0.000000	0.000000	0.019048	0.047619	0.447619	0.047619	0.114286	0.047619	0.000000	0.000000	0.019048	0.038095	0.038095	0.000000	0.000000	0.000000	0.028571	0.085714	0.057143	0.009524	270
0.000000	0.024845	0.000000	0.440994	0.012422	0.012422	0.018634	0.006211	0.006211	0.074534	0.000000	0.006211	0.012422	0.012422	0.086957	0.006211	0.031056	0.024845	0.211180	0.012422	261
0.011364	0.011364	0.022727	0.011364	0.034091	0.034091	0.272727	0.113636	0.068182	0.000000	0.079545	0.034091	0.022727	0.034091	0.000000	0.011364	0.204545	0.022727	0.011364	0.000000	215
0.065934	0.087912	0.000000	0.054945	0.000000	0.010989	0.120879	0.010989	0.010989	0.043956	0.000000	0.010989	0.000000	0.032967	0.010989	0.000000	0.010989	0.076923	0.450549	0.000000	597
0.063830	0.219858	0.014184	0.212766	0.014184	0.035461	0.035461	0.007092	0.049645	0.014184	0.000000	0.007092	0.021277	0.021277	0.007092	0.014184	0.021277	0.021277	0.148936	0.070922	875
0.000000	0.048951	0.020979	0.006993	0.000000	0.006993	0.048951	0.230769	0.020979	0.041958	0.293706	0.034965	0.076923	0.020979	0.006993	0.069930	0.041958	0.013986	0.013986	0.000000	876
0.016807	0.117647	0.016807	0.025210	0.000000	0.050420	0.008403	0.000000	0.294118	0.025210	0.000000	0.033613	0.000000	0.008403	0.016807	0.000000	0.067227	0.294118	0.025210	0.000000	463
0.039604	0.079208	0.009901	0.004950	0.000000	0.004950	0.000000	0.049505	0.000000	0.019802	0.034653	0.113861	0.024752	0.000000	0.000000	0.252475	0.009901	0.024752	0.099010	0.232673	811
0.126984	0.023810	0.031746	0.460317	0.000000	0.000000	0.000000	0.000000	0.000000	0.087302	0.031746	0.007937	0.000000	0.039683	0.023810	0.047619	0.007937	0.047619	0.055556	0.007937	752
0.005747	0.114943	0.091954	0.000000	0.000000	0.011494	0.074713	0.051724	0.045977	0.040230	0.022989	0.057471	0.270115	0.034483	0.005747	0.005747	0.000000	0.022989	0.022989	0.120690	168
0.000000	0.035088	0.245614	0.035088	0.008772	0.008772	0.035088	0.052632	0.008772	0.105263	0.017544	0.114035	0.000000	0.271930	0.008772	0.017544	0.000000	0.008772	0.008772	0.017544	268
0.016304	0.032609	0.038043	0.021739	0.021739	0.103261	0.027174	0.010870	0.021739	0.038043	0.010870	0.027174	0.027174	0.038043	0.293478	0.119565	0.108696	0.027174	0.000000	0.016304	476
0.027273	0.000000	0.009091	0.027273	0.100000	0.027273	0.009091	0.036364	0.009091	0.072727	0.281818	0.227273	0.054545	0.000000	0.000000	0.000000	0.027273	0.054545	0.018182	0.018182	477
0.036036	0.045045	0.000000	0.009009	0.000000	0.081081	0.009009	0.000000	0.153153	0.099099	0.009009	0.135135	0.000000	0.018018	0.000000	0.045045	0.081081	0.045045	0.036036	0.198198	643
0.054455	0.000000	0.074257	0.024752	0.064356	0.019802	0.039604	0.004950	0.029703	0.009901	0.222772	0.118812	0.054455	0.193069	0.039604	0.009901	0.004950	0.004950	0.024752	0.004950	653
0.000000	0.008850	0.070796	0.008850	0.336283	0.026549	0.000000	0.017699	0.000000	0.044248	0.008850	0.115044	0.097345	0.106195	0.026549	0.017699	0.008850	0.079646	0.017699	0.008850	 27
0.090909	0.075758	0.000000	0.022727	0.007576	0.015152	0.015152	0.045455	0.318182	0.060606	0.022727	0.000000	0.000000	0.015152	0.000000	0.015152	0.000000	0.022727	0.022727	0.250000	396
0.048544	0.048544	0.000000	0.077670	0.058252	0.029126	0.009709	0.087379	0.009709	0.009709	0.019417	0.038835	0.165049	0.048544	0.038835	0.155340	0.077670	0.067961	0.009709	0.000000	706
0.061798	0.044944	0.089888	0.000000	0.028090	0.022472	0.016854	0.028090	0.011236	0.044944	0.000000	0.067416	0.005618	0.056180	0.264045	0.112360	0.016854	0.095506	0.000000	0.033708	732
0.062500	0.010417	0.187500	0.083333	0.010417	0.031250	0.010417	0.010417	0.000000	0.010417	0.000000	0.000000	0.093750	0.000000	0.031250	0.072917	0.208333	0.145833	0.010417	0.020833	677
0.062992	0.110236	0.023622	0.023622	0.007874	0.039370	0.031496	0.031496	0.023622	0.047244	0.047244	0.118110	0.023622	0.000000	0.078740	0.055118	0.000000	0.031496	0.236220	0.007874	 11
0.076923	0.097902	0.111888	0.000000	0.090909	0.027972	0.027972	0.090909	0.034965	0.006993	0.020979	0.020979	0.097902	0.000000	0.083916	0.132867	0.034965	0.034965	0.006993	0.000000	417
0.000000	0.015038	0.015038	0.000000	0.127820	0.097744	0.030075	0.067669	0.097744	0.022556	0.037594	0.150376	0.060150	0.075188	0.045113	0.007519	0.007519	0.067669	0.045113	0.030075	 80
0.044248	0.053097	0.088496	0.061947	0.079646	0.017699	0.017699	0.035398	0.115044	0.026549	0.000000	0.026549	0.274336	0.026549	0.000000	0.106195	0.008850	0.000000	0.017699	0.000000	938
0.000000	0.000000	0.032787	0.122951	0.057377	0.032787	0.147541	0.000000	0.049180	0.000000	0.040984	0.000000	0.106557	0.000000	0.008197	0.000000	0.278689	0.032787	0.049180	0.040984	559
0.000000	0.015873	0.015873	0.214286	0.007937	0.015873	0.039683	0.396825	0.015873	0.007937	0.000000	0.031746	0.063492	0.015873	0.000000	0.007937	0.039683	0.047619	0.063492	0.000000	276
0.021622	0.081081	0.000000	0.010811	0.016216	0.043243	0.021622	0.005405	0.027027	0.054054	0.000000	0.027027	0.000000	0.016216	0.324324	0.183784	0.113514	0.016216	0.021622	0.016216	415
0.048611	0.055556	0.097222	0.000000	0.000000	0.027778	0.041667	0.215278	0.027778	0.111111	0.000000	0.006944	0.034722	0.055556	0.020833	0.006944	0.006944	0.027778	0.013889	0.201389	857
0.016484	0.010989	0.054945	0.368132	0.005495	0.000000	0.043956	0.087912	0.021978	0.021978	0.071429	0.000000	0.115385	0.087912	0.021978	0.000000	0.016484	0.000000	0.049451	0.005495	328
0.000000	0.206349	0.031746	0.047619	0.007937	0.198413	0.015873	0.000000	0.000000	0.015873	0.000000	0.039683	0.000000	0.039683	0.246032	0.055556	0.079365	0.007937	0.000000	0.007937	781
0.056338	0.014085	0.091549	0.000000	0.190141	0.021127	0.119718	0.007042	0.042254	0.021127	0.007042	0.070423	0.211268	0.063380	0.007042	0.014085	0.000000	0.028169	0.007042	0.028169	541
0.000000	0.012821	0.038462	0.012821	0.006410	0.000000	0.025641	0.147436	0.025641	0.096154	0.044872	0.141026	0.115385	0.089744	0.006410	0.051282	0.057692	0.096154	0.006410	0.025641	764
0.080882	0.080882	0.014706	0.014706	0.007353	0.066176	0.007353	0.007353	0.014706	0.036765	0.036765	0.095588	0.007353	0.014706	0.051471	0.007353	0.036765	0.000000	0.036765	0.382353	468
0.042056	0.046729	0.004673	0.294393	0.018692	0.028037	0.032710	0.102804	0.014019	0.032710	0.009346	0.023364	0.065421	0.018692	0.000000	0.060748	0.074766	0.009346	0.070093	0.051402	116
0.021164	0.000000	0.010582	0.000000	0.285714	0.031746	0.105820	0.015873	0.026455	0.021164	0.010582	0.238095	0.026455	0.074074	0.005291	0.047619	0.015873	0.000000	0.026455	0.037037	502
0.034884	0.046512	0.058140	0.197674	0.000000	0.081395	0.023256	0.011628	0.034884	0.034884	0.000000	0.011628	0.034884	0.034884	0.244186	0.011628	0.046512	0.069767	0.011628	0.011628	245
0.000000	0.006452	0.051613	0.064516	0.438710	0.000000	0.174194	0.012903	0.000000	0.090323	0.006452	0.000000	0.045161	0.006452	0.000000	0.000000	0.032258	0.038710	0.032258	0.000000	397
0.000000	0.044304	0.132911	0.360759	0.006329	0.101266	0.012658	0.050633	0.000000	0.025316	0.056962	0.031646	0.082278	0.006329	0.000000	0.012658	0.037975	0.012658	0.018987	0.006329	531
0.000000	0.045455	0.017045	0.000000	0.022727	0.051136	0.000000	0.068182	0.039773	0.267045	0.000000	0.011364	0.000000	0.000000	0.085227	0.107955	0.017045	0.005682	0.000000	0.261364	 77
0.048000	0.016000	0.024000	0.008000	0.000000	0.000000	0.104000	0.192000	0.000000	0.048000	0.240000	0.160000	0.032000	0.040000	0.000000	0.016000	0.040000	0.008000	0.024000	0.000000	 51
0.000000	0.051613	0.000000	0.012903	0.019355	0.006452	0.000000	0.064516	0.180645	0.051613	0.025806	0.000000	0.012903	0.006452	0.038710	0.019355	0.025806	0.406452	0.025806	0.051613	728
0.000000	0.038961	0.006494	0.000000	0.454545	0.019481	0.097403	0.103896	0.000000	0.058442	0.012987	0.038961	0.006494	0.032468	0.000000	0.032468	0.006494	0.058442	0.032468	0.000000	703
0.000000	0.261628	0.000000	0.000000	0.098837	0.052326	0.011628	0.011628	0.017442	0.052326	0.069767	0.034884	0.075581	0.034884	0.122093	0.023256	0.052326	0.005814	0.034884	0.040698	692
0.055276	0.206030	0.000000	0.040201	0.015075	0.080402	0.010050	0.005025	0.065327	0.035176	0.005025	0.015075	0.010050	0.000000	0.246231	0.000000	0.100503	0.010050	0.100503	0.000000	877
0.000000	0.013793	0.013793	0.006897	0.013793	0.006897	0.117241	0.096552	0.006897	0.117241	0.048276	0.220690	0.089655	0.124138	0.000000	0.006897	0.062069	0.041379	0.013793	0.000000	669
0.000000	0.027397	0.000000	0.000000	0.171233	0.047945	0.157534	0.027397	0.054795	0.095890	0.178082	0.006849	0.061644	0.020548	0.020548	0.000000	0.000000	0.000000	0.006849	0.123288	626
0.032864	0.079812	0.065728	0.023474	0.183099	0.042254	0.004695	0.009390	0.018779	0.028169	0.000000	0.032864	0.009390	0.140845	0.028169	0.239437	0.009390	0.018779	0.000000	0.032864	859
0.000000	0.009346	0.018692	0.205607	0.000000	0.000000	0.037383	0.233645	0.037383	0.037383	0.000000	0.009346	0.065421	0.056075	0.000000	0.121495	0.009346	0.056075	0.018692	0.084112	258
0.000000	0.052632	0.000000	0.063158	0.000000	0.178947	0.010526	0.073684	0.000000	0.021053	0.063158	0.000000	0.010526	0.042105	0.200000	0.010526	0.231579	0.000000	0.021053	0.021053	969
0.050251	0.020101	0.045226	0.000000	0.070352	0.020101	0.110553	0.070352	0.045226	0.035176	0.331658	0.010050	0.080402	0.010050	0.020101	0.010050	0.045226	0.000000	0.015075	0.010050	403
0.016854	0.039326	0.039326	0.011236	0.005618	0.033708	0.022472	0.078652	0.000000	0.112360	0.039326	0.011236	0.056180	0.022472	0.033708	0.000000	0.056180	0.022472	0.033708	0.365169	485
0.019763	0.039526	0.003953	0.015810	0.011858	0.233202	0.063241	0.146245	0.000000	0.071146	0.027668	0.023715	0.059289	0.015810	0.071146	0.003953	0.071146	0.027668	0.063241	0.031621	155
0.017094	0.188034	0.000000	0.025641	0.000000	0.128205	0.000000	0.047009	0.008547	0.012821	0.000000	0.102564	0.008547	0.017094	0.243590	0.029915	0.047009	0.025641	0.017094	0.081197	151
0.057471	0.068966	0.011494	0.000000	0.011494	0.011494	0.011494	0.068966	0.022989	0.068966	0.068966	0.000000	0.000000	0.022989	0.091954	0.000000	0.068966	0.103448	0.298851	0.011494	498
0.045752	0.189542	0.019608	0.078431	0.000000	0.098039	0.006536	0.013072	0.006536	0.026144	0.006536	0.013072	0.000000	0.026144	0.228758	0.013072	0.196078	0.013072	0.006536	0.013072	166
0.013245	0.066225	0.019868	0.000000	0.000000	0.039735	0.000000	0.072848	0.192053	0.086093	0.000000	0.019868	0.000000	0.026490	0.006623	0.046358	0.006623	0.019868	0.000000	0.384106	 93
0.037915	0.042654	0.066351	0.004739	0.000000	0.000000	0.009479	0.023697	0.023697	0.090047	0.018957	0.075829	0.014218	0.018957	0.052133	0.445498	0.014218	0.023697	0.028436	0.009479	149
0.021583	0.000000	0.028777	0.035971	0.395683	0.000000	0.007194	0.043165	0.014388	0.122302	0.143885	0.014388	0.028777	0.000000	0.000000	0.093525	0.000000	0.043165	0.007194	0.000000	487
0.005263	0.026316	0.084211	0.173684	0.021053	0.000000	0.021053	0.068421	0.026316	0.021053	0.021053	0.157895	0.147368	0.073684	0.005263	0.078947	0.010526	0.005263	0.052632	0.000000	459
0.053892	0.035928	0.011976	0.000000	0.000000	0.047904	0.053892	0.011976	0.035928	0.029940	0.011976	0.000000	0.556886	0.005988	0.000000	0.089820	0.011976	0.000000	0.029940	0.011976	717
0.033557	0.107383	0.000000	0.080537	0.000000	0.268456	0.020134	0.020134	0.000000	0.006711	0.000000	0.026846	0.006711	0.040268	0.228188	0.060403	0.053691	0.020134	0.013423	0.013423	716
0.018519	0.043210	0.037037	0.117284	0.006173	0.012346	0.104938	0.055556	0.018519	0.018519	0.043210	0.012346	0.037037	0.000000	0.024691	0.055556	0.092593	0.000000	0.302469	0.000000	909
0.008130	0.040650	0.024390	0.008130	0.024390	0.024390	0.032520	0.048780	0.056911	0.032520	0.276423	0.016260	0.065041	0.032520	0.000000	0.032520	0.008130	0.203252	0.065041	0.000000	521
0.009346	0.009346	0.000000	0.009346	0.000000	0.140187	0.093458	0.009346	0.009346	0.056075	0.018692	0.074766	0.028037	0.000000	0.000000	0.009346	0.037383	0.345794	0.074766	0.074766	810
0.015504	0.038760	0.069767	0.031008	0.248062	0.015504	0.023256	0.000000	0.015504	0.023256	0.015504	0.147287	0.038760	0.147287	0.007752	0.046512	0.000000	0.077519	0.007752	0.031008	652
0.017442	0.040698	0.081395	0.034884	0.040698	0.011628	0.005814	0.040698	0.075581	0.098837	0.011628	0.162791	0.011628	0.168605	0.000000	0.104651	0.034884	0.058140	0.000000	0.000000	379
0.000000	0.016000	0.112000	0.048000	0.096000	0.080000	0.040000	0.032000	0.072000	0.008000	0.176000	0.000000	0.032000	0.032000	0.000000	0.016000	0.072000	0.128000	0.024000	0.016000	536
0.051613	0.058065	0.006452	0.032258	0.006452	0.006452	0.025806	0.006452	0.367742	0.045161	0.025806	0.000000	0.000000	0.012903	0.012903	0.006452	0.000000	0.025806	0.141935	0.167742	256
0.000000	0.000000	0.058333	0.016667	0.075000	0.000000	0.450000	0.016667	0.050000	0.066667	0.075000	0.016667	0.033333	0.033333	0.000000	0.008333	0.033333	0.066667	0.000000	0.000000	250
0.064516	0.016129	0.016129	0.008065	0.008065	0.000000	0.274194	0.024194	0.000000	0.056452	0.040323	0.008065	0.048387	0.048387	0.008065	0.040323	0.056452	0.056452	0.225806	0.000000	473
0.000000	0.000000	0.063158	0.105263	0.000000	0.021053	0.178947	0.084211	0.000000	0.010526	0.168421	0.042105	0.031579	0.000000	0.021053	0.010526	0.010526	0.042105	0.210526	0.000000	357
0.000000	0.013986	0.000000	0.041958	0.000000	0.160839	0.006993	0.076923	0.020979	0.020979	0.125874	0.048951	0.027972	0.020979	0.146853	0.055944	0.062937	0.132867	0.027972	0.006993	623
0.013333	0.066667	0.086667	0.000000	0.006667	0.086667	0.013333	0.066667	0.000000	0.066667	0.000000	0.153333	0.246667	0.006667	0.040000	0.100000	0.033333	0.006667	0.000000	0.006667	917
0.000000	0.037037	0.000000	0.000000	0.009259	0.000000	0.490741	0.138889	0.000000	0.000000	0.101852	0.018519	0.120370	0.009259	0.000000	0.009259	0.037037	0.000000	0.027778	0.000000	183
0.015873	0.000000	0.023810	0.000000	0.000000	0.031746	0.000000	0.087302	0.126984	0.071429	0.365079	0.071429	0.000000	0.007937	0.007937	0.031746	0.055556	0.071429	0.007937	0.023810	126
0.189189	0.013514	0.006757	0.398649	0.033784	0.047297	0.006757	0.087838	0.000000	0.013514	0.006757	0.013514	0.000000	0.054054	0.000000	0.033784	0.054054	0.000000	0.013514	0.027027	905
0.046053	0.059211	0.000000	0.006579	0.046053	0.026316	0.026316	0.032895	0.059211	0.046053	0.032895	0.039474	0.013158	0.059211	0.315789	0.065789	0.098684	0.000000	0.026316	0.000000	868
0.007519	0.022556	0.112782	0.015038	0.263158	0.000000	0.022556	0.015038	0.037594	0.082707	0.030075	0.172932	0.030075	0.007519	0.000000	0.022556	0.007519	0.037594	0.105263	0.007519	667
0.025641	0.025641	0.089744	0.025641	0.000000	0.038462	0.025641	0.089744	0.128205	0.000000	0.025641	0.153846	0.153846	0.064103	0.000000	0.141026	0.000000	0.012821	0.000000	0.000000	298
0.169231	0.123077	0.000000	0.076923	0.000000	0.076923	0.107692	0.030769	0.000000	0.061538	0.000000	0.046154	0.000000	0.000000	0.015385	0.000000	0.138462	0.107692	0.030769	0.015385	924
0.083333	0.019231	0.000000	0.000000	0.096154	0.096154	0.000000	0.121795	0.147436	0.057692	0.025641	0.108974	0.000000	0.012821	0.025641	0.153846	0.025641	0.000000	0.025641	0.000000	743
0.064286	0.000000	0.085714	0.007143	0.014286	0.014286	0.128571	0.007143	0.228571	0.014286	0.050000	0.150000	0.042857	0.035714	0.021429	0.000000	0.071429	0.050000	0.014286	0.000000	395
0.006410	0.025641	0.038462	0.006410	0.025641	0.032051	0.032051	0.051282	0.057692	0.006410	0.000000	0.051282	0.019231	0.025641	0.032051	0.025641	0.153846	0.012821	0.070513	0.326923	175
0.007194	0.035971	0.100719	0.014388	0.043165	0.028777	0.201439	0.028777	0.035971	0.028777	0.100719	0.000000	0.093525	0.136691	0.000000	0.064748	0.057554	0.014388	0.000000	0.007194	223
0.013423	0.006711	0.040268	0.201342	0.006711	0.020134	0.013423	0.026846	0.000000	0.046980	0.093960	0.040268	0.013423	0.033557	0.000000	0.026846	0.000000	0.046980	0.369128	0.000000	 89
0.029703	0.019802	0.128713	0.009901	0.039604	0.000000	0.237624	0.089109	0.009901	0.019802	0.000000	0.029703	0.079208	0.000000	0.000000	0.069307	0.089109	0.148515	0.000000	0.000000	225
0.031915	0.021277	0.170213	0.063830	0.000000	0.021277	0.191489	0.063830	0.053191	0.000000	0.000000	0.106383	0.010638	0.000000	0.031915	0.021277	0.031915	0.117021	0.042553	0.021277	550
0.043716	0.180328	0.038251	0.103825	0.000000	0.038251	0.032787	0.103825	0.005464	0.005464	0.021858	0.016393	0.016393	0.032787	0.032787	0.163934	0.076503	0.010929	0.043716	0.032787	292
0.016667	0.025000	0.008333	0.000000	0.025000	0.216667	0.000000	0.058333	0.033333	0.016667	0.033333	0.033333	0.000000	0.033333	0.075000	0.083333	0.000000	0.041667	0.058333	0.241667	529
0.000000	0.000000	0.031250	0.010417	0.010417	0.145833	0.062500	0.010417	0.072917	0.000000	0.291667	0.083333	0.010417	0.062500	0.000000	0.010417	0.052083	0.020833	0.031250	0.093750	 36
0.040000	0.056000	0.000000	0.152000	0.000000	0.064000	0.080000	0.008000	0.000000	0.032000	0.024000	0.040000	0.024000	0.000000	0.016000	0.016000	0.040000	0.056000	0.344000	0.008000	547
0.023810	0.047619	0.000000	0.007937	0.000000	0.182540	0.007937	0.015873	0.238095	0.007937	0.000000	0.007937	0.007937	0.015873	0.301587	0.039683	0.000000	0.007937	0.039683	0.047619	822
0.070968	0.090323	0.032258	0.464516	0.006452	0.019355	0.000000	0.000000	0.032258	0.000000	0.000000	0.025806	0.000000	0.032258	0.000000	0.012903	0.006452	0.051613	0.154839	0.000000	489
0.135371	0.065502	0.048035	0.008734	0.000000	0.004367	0.017467	0.087336	0.004367	0.048035	0.052402	0.000000	0.353712	0.030568	0.017467	0.056769	0.000000	0.043668	0.008734	0.017467	959
0.024590	0.008197	0.073770	0.000000	0.237705	0.049180	0.081967	0.032787	0.065574	0.000000	0.032787	0.049180	0.131148	0.016393	0.000000	0.024590	0.065574	0.081967	0.016393	0.008197	404
0.024242	0.030303	0.006061	0.012121	0.345455	0.012121	0.139394	0.018182	0.030303	0.048485	0.060606	0.000000	0.084848	0.072727	0.024242	0.000000	0.000000	0.078788	0.012121	0.000000	747
0.018072	0.018072	0.012048	0.024096	0.006024	0.036145	0.090361	0.036145	0.000000	0.006024	0.030120	0.012048	0.126506	0.006024	0.000000	0.138554	0.361446	0.030120	0.000000	0.048193	627
0.097345	0.106195	0.026549	0.000000	0.008850	0.008850	0.044248	0.053097	0.070796	0.035398	0.000000	0.017699	0.026549	0.000000	0.008850	0.150442	0.008850	0.000000	0.008850	0.327434	347
