50
0.000000	0.021505	0.053763	0.000000	0.010753	0.010753	0.000000	0.000000	0.000000	0.032258	0.010753	0.053763	0.000000	0.053763	0.000000	0.064516	0.010753	0.000000	0.021505	0.053763	0.053763	0.000000	0.000000	0.032258	0.010753	0.064516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043011	0.000000	0.021505	0.000000	0.043011	0.000000	0.086022	0.000000	0.010753	0.010753	0.000000	0.053763	0.010753	0.000000	0.000000	0.118280	0.000000	0.043011	  11
0.000000	0.000000	0.000000	0.012195	0.016260	0.004065	0.000000	0.000000	0.008130	0.000000	0.036585	0.073171	0.016260	0.008130	0.004065	0.166667	0.000000	0.000000	0.012195	0.016260	0.024390	0.000000	0.004065	0.016260	0.000000	0.024390	0.032520	0.280488	0.008130	0.008130	0.000000	0.000000	0.008130	0.000000	0.012195	0.032520	0.040650	0.008130	0.000000	0.000000	0.000000	0.000000	0.000000	0.020325	0.000000	0.000000	0.008130	0.024390	0.000000	0.073171	  12
0.022358	0.005081	0.011179	0.021341	0.003049	0.004065	0.019309	0.035569	0.033537	0.026423	0.004065	0.021341	0.015244	0.023374	0.019309	0.000000	0.016260	0.039634	0.026423	0.049797	0.094512	0.005081	0.002033	0.036585	0.038618	0.026423	0.044715	0.001016	0.001016	0.025407	0.016260	0.003049	0.023374	0.021341	0.029472	0.010163	0.006098	0.020325	0.026423	0.011179	0.003049	0.010163	0.018293	0.009146	0.010163	0.004065	0.011179	0.032520	0.055894	0.005081	  13
0.268817	0.003584	0.021505	0.000000	0.000000	0.000000	0.000000	0.053763	0.000000	0.000000	0.000000	0.039427	0.032258	0.000000	0.000000	0.014337	0.010753	0.000000	0.000000	0.000000	0.000000	0.046595	0.078853	0.000000	0.000000	0.000000	0.014337	0.017921	0.032258	0.000000	0.007168	0.060932	0.000000	0.000000	0.000000	0.096774	0.000000	0.010753	0.003584	0.035842	0.000000	0.000000	0.010753	0.035842	0.021505	0.000000	0.000000	0.000000	0.010753	0.071685	  14
0.000000	0.012658	0.063291	0.012658	0.000000	0.000000	0.000000	0.012658	0.075949	0.042194	0.067511	0.012658	0.016878	0.050633	0.016878	0.004219	0.021097	0.004219	0.000000	0.046414	0.130802	0.008439	0.071730	0.000000	0.012658	0.000000	0.012658	0.000000	0.004219	0.000000	0.004219	0.033755	0.008439	0.000000	0.016878	0.000000	0.059072	0.000000	0.000000	0.000000	0.008439	0.012658	0.000000	0.004219	0.025316	0.000000	0.004219	0.084388	0.008439	0.029536	  15
0.000000	0.009960	0.005976	0.005976	0.029880	0.000000	0.000000	0.000000	0.000000	0.007968	0.005976	0.005976	0.025896	0.015936	0.017928	0.000000	0.001992	0.021912	0.003984	0.047809	0.041833	0.003984	0.025896	0.000000	0.147410	0.043825	0.139442	0.000000	0.003984	0.003984	0.001992	0.000000	0.065737	0.000000	0.009960	0.000000	0.029880	0.019920	0.061753	0.001992	0.027888	0.065737	0.047809	0.000000	0.001992	0.003984	0.027888	0.009960	0.000000	0.005976	  16
0.000000	0.000000	0.027778	0.004630	0.013889	0.000000	0.000000	0.037037	0.064815	0.004630	0.060185	0.004630	0.050926	0.106481	0.078704	0.000000	0.004630	0.009259	0.000000	0.004630	0.000000	0.083333	0.000000	0.037037	0.000000	0.004630	0.013889	0.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.013889	0.046296	0.004630	0.083333	0.000000	0.050926	0.000000	0.009259	0.000000	0.000000	0.004630	0.000000	0.004630	0.106481	0.000000	0.000000	0.037037	  17
0.000000	0.056075	0.014019	0.004673	0.000000	0.000000	0.000000	0.009346	0.023364	0.000000	0.088785	0.000000	0.042056	0.112150	0.070093	0.042056	0.004673	0.000000	0.000000	0.009346	0.004673	0.098131	0.000000	0.000000	0.000000	0.004673	0.000000	0.000000	0.018692	0.000000	0.000000	0.000000	0.000000	0.042056	0.018692	0.000000	0.070093	0.028037	0.060748	0.000000	0.009346	0.004673	0.000000	0.000000	0.009346	0.000000	0.126168	0.000000	0.009346	0.018692	  18
0.030000	0.020000	0.000000	0.007500	0.040000	0.002500	0.002500	0.032500	0.010000	0.030000	0.042500	0.047500	0.000000	0.015000	0.050000	0.007500	0.010000	0.012500	0.000000	0.012500	0.005000	0.000000	0.072500	0.007500	0.017500	0.000000	0.125000	0.012500	0.000000	0.050000	0.000000	0.030000	0.037500	0.000000	0.015000	0.047500	0.030000	0.000000	0.002500	0.002500	0.017500	0.022500	0.010000	0.002500	0.010000	0.022500	0.005000	0.012500	0.045000	0.025000	  19
0.000000	0.000000	0.000000	0.005115	0.000000	0.000000	0.000000	0.000000	0.007673	0.291560	0.023018	0.000000	0.002558	0.000000	0.038363	0.000000	0.043478	0.000000	0.000000	0.002558	0.002558	0.051151	0.023018	0.000000	0.000000	0.000000	0.000000	0.005115	0.007673	0.053708	0.030691	0.002558	0.033248	0.015345	0.033248	0.000000	0.053708	0.000000	0.000000	0.012788	0.000000	0.000000	0.002558	0.007673	0.189258	0.007673	0.000000	0.005115	0.000000	0.048593	  20
0.000000	0.000000	0.047059	0.023529	0.000000	0.047059	0.035294	0.000000	0.000000	0.058824	0.011765	0.000000	0.000000	0.094118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023529	0.000000	0.000000	0.000000	0.023529	0.000000	0.035294	0.317647	0.000000	0.000000	0.000000	0.000000	0.070588	0.000000	0.000000	0.000000	0.000000	0.058824	0.000000	0.000000	0.000000	0.000000	0.000000	0.152941	0.000000	0.000000	0.000000	0.000000	  21
0.245211	0.000000	0.022989	0.000000	0.000000	0.007663	0.000000	0.011494	0.000000	0.011494	0.000000	0.091954	0.022989	0.000000	0.000000	0.000000	0.015326	0.000000	0.015326	0.003831	0.000000	0.057471	0.065134	0.000000	0.000000	0.000000	0.000000	0.022989	0.049808	0.007663	0.015326	0.042146	0.011494	0.000000	0.000000	0.080460	0.000000	0.003831	0.000000	0.011494	0.026820	0.003831	0.030651	0.011494	0.045977	0.003831	0.022989	0.015326	0.000000	0.022989	  22
0.005208	0.072917	0.005208	0.000000	0.078125	0.000000	0.000000	0.000000	0.000000	0.000000	0.010417	0.000000	0.072917	0.000000	0.000000	0.000000	0.026042	0.000000	0.000000	0.005208	0.031250	0.000000	0.010417	0.000000	0.114583	0.140625	0.005208	0.000000	0.000000	0.015625	0.000000	0.000000	0.046875	0.000000	0.036458	0.000000	0.010417	0.093750	0.104167	0.000000	0.020833	0.000000	0.000000	0.000000	0.057292	0.000000	0.000000	0.015625	0.000000	0.020833	  23
0.000000	0.000000	0.000000	0.000000	0.000000	0.047619	0.000000	0.047619	0.000000	0.000000	0.000000	0.095238	0.000000	0.000000	0.000000	0.000000	0.000000	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011905	0.000000	0.071429	0.000000	0.047619	0.214286	0.000000	0.011905	0.000000	0.047619	0.000000	0.000000	0.035714	0.000000	0.000000	0.011905	0.000000	0.000000	0.000000	0.000000	0.095238	0.178571	0.000000	0.000000	0.000000	0.000000	  24
0.024510	0.007353	0.004902	0.000000	0.000000	0.000000	0.002451	0.000000	0.012255	0.002451	0.000000	0.002451	0.009804	0.068627	0.002451	0.002451	0.009804	0.007353	0.002451	0.007353	0.007353	0.034314	0.000000	0.000000	0.000000	0.000000	0.017157	0.100490	0.352941	0.017157	0.002451	0.000000	0.000000	0.107843	0.017157	0.036765	0.022059	0.019608	0.000000	0.039216	0.000000	0.000000	0.012255	0.000000	0.000000	0.019608	0.022059	0.002451	0.002451	0.000000	  25
0.014815	0.012963	0.020370	0.181481	0.007407	0.000000	0.000000	0.038889	0.007407	0.009259	0.024074	0.003704	0.016667	0.007407	0.000000	0.007407	0.003704	0.255556	0.000000	0.050000	0.003704	0.000000	0.001852	0.001852	0.003704	0.005556	0.001852	0.000000	0.003704	0.075926	0.000000	0.022222	0.020370	0.003704	0.018519	0.000000	0.005556	0.001852	0.005556	0.005556	0.001852	0.020370	0.000000	0.003704	0.005556	0.035185	0.003704	0.087037	0.000000	0.000000	  26
0.000000	0.008850	0.048673	0.022124	0.004425	0.008850	0.061947	0.022124	0.000000	0.008850	0.000000	0.000000	0.048673	0.000000	0.075221	0.000000	0.000000	0.000000	0.048673	0.000000	0.022124	0.030973	0.022124	0.008850	0.000000	0.035398	0.048673	0.035398	0.066372	0.013274	0.000000	0.000000	0.013274	0.000000	0.008850	0.243363	0.000000	0.030973	0.000000	0.008850	0.022124	0.000000	0.000000	0.000000	0.000000	0.004425	0.022124	0.000000	0.004425	0.000000	  27
0.004348	0.026087	0.008696	0.021739	0.000000	0.026087	0.000000	0.043478	0.013043	0.008696	0.030435	0.073913	0.021739	0.008696	0.143478	0.000000	0.000000	0.034783	0.000000	0.008696	0.047826	0.000000	0.039130	0.021739	0.026087	0.008696	0.043478	0.017391	0.000000	0.008696	0.047826	0.000000	0.008696	0.026087	0.000000	0.000000	0.000000	0.030435	0.000000	0.000000	0.117391	0.004348	0.004348	0.034783	0.034783	0.000000	0.000000	0.004348	0.000000	0.000000	  28
0.000000	0.000000	0.083333	0.000000	0.000000	0.000000	0.000000	0.041667	0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041667	0.083333	0.000000	0.000000	0.000000	0.000000	0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041667	0.000000	0.083333	0.000000	0.000000	  29
0.358491	0.015723	0.000000	0.000000	0.000000	0.059748	0.000000	0.003145	0.000000	0.009434	0.000000	0.015723	0.000000	0.000000	0.000000	0.028302	0.012579	0.012579	0.018868	0.056604	0.009434	0.028302	0.066038	0.000000	0.000000	0.000000	0.000000	0.053459	0.015723	0.000000	0.000000	0.000000	0.028302	0.000000	0.000000	0.028302	0.000000	0.018868	0.000000	0.000000	0.003145	0.003145	0.003145	0.034591	0.012579	0.088050	0.006289	0.000000	0.000000	0.009434	  30
0.035941	0.006342	0.006342	0.010571	0.025370	0.000000	0.025370	0.000000	0.044397	0.000000	0.019027	0.012685	0.006342	0.010571	0.035941	0.035941	0.000000	0.025370	0.000000	0.054968	0.000000	0.000000	0.008457	0.000000	0.061311	0.002114	0.059197	0.033827	0.000000	0.000000	0.065539	0.000000	0.006342	0.014799	0.065539	0.014799	0.086681	0.073996	0.010571	0.006342	0.065539	0.002114	0.002114	0.014799	0.019027	0.010571	0.021142	0.000000	0.000000	0.000000	  31
0.000000	0.000000	0.019084	0.000000	0.045802	0.000000	0.000000	0.022901	0.015267	0.000000	0.000000	0.030534	0.038168	0.003817	0.095420	0.007634	0.019084	0.022901	0.000000	0.007634	0.019084	0.019084	0.103053	0.003817	0.000000	0.003817	0.030534	0.030534	0.022901	0.000000	0.011450	0.015267	0.003817	0.003817	0.045802	0.103053	0.026718	0.003817	0.003817	0.000000	0.034351	0.011450	0.026718	0.106870	0.000000	0.000000	0.011450	0.011450	0.000000	0.019084	  32
0.003413	0.013652	0.006826	0.010239	0.000000	0.000000	0.006826	0.006826	0.078498	0.027304	0.242321	0.000000	0.034130	0.000000	0.000000	0.000000	0.003413	0.013652	0.000000	0.064846	0.003413	0.000000	0.000000	0.003413	0.017065	0.013652	0.000000	0.000000	0.003413	0.017065	0.013652	0.000000	0.023891	0.017065	0.037543	0.000000	0.044369	0.000000	0.003413	0.000000	0.003413	0.027304	0.034130	0.013652	0.000000	0.000000	0.003413	0.187713	0.013652	0.006826	  33
0.009934	0.003311	0.056291	0.039735	0.009934	0.023179	0.000000	0.009934	0.036424	0.003311	0.000000	0.016556	0.019868	0.000000	0.026490	0.000000	0.000000	0.000000	0.000000	0.043046	0.003311	0.033113	0.062914	0.026490	0.009934	0.023179	0.000000	0.000000	0.003311	0.033113	0.000000	0.000000	0.000000	0.069536	0.046358	0.026490	0.013245	0.000000	0.000000	0.000000	0.092715	0.043046	0.000000	0.003311	0.139073	0.000000	0.026490	0.000000	0.009934	0.036424	  34
0.002571	0.007712	0.015424	0.012853	0.028278	0.007712	0.000000	0.056555	0.041131	0.002571	0.023136	0.000000	0.007712	0.035990	0.000000	0.017995	0.002571	0.033419	0.002571	0.079692	0.010283	0.000000	0.025707	0.007712	0.046272	0.028278	0.020566	0.012853	0.010283	0.002571	0.005141	0.017995	0.025707	0.025707	0.023136	0.000000	0.033419	0.000000	0.038560	0.015424	0.005141	0.023136	0.030848	0.000000	0.169666	0.007712	0.007712	0.012853	0.002571	0.012853	  35
0.019920	0.055777	0.015936	0.000000	0.000000	0.003984	0.000000	0.015936	0.003984	0.063745	0.019920	0.011952	0.007968	0.000000	0.000000	0.000000	0.000000	0.107570	0.000000	0.239044	0.015936	0.031873	0.003984	0.019920	0.000000	0.019920	0.003984	0.003984	0.003984	0.007968	0.015936	0.000000	0.051793	0.000000	0.031873	0.000000	0.039841	0.000000	0.000000	0.000000	0.007968	0.011952	0.000000	0.003984	0.015936	0.000000	0.000000	0.127490	0.015936	0.000000	  36
0.023316	0.012953	0.018135	0.002591	0.005181	0.005181	0.189119	0.000000	0.007772	0.002591	0.002591	0.005181	0.000000	0.018135	0.002591	0.000000	0.000000	0.000000	0.007772	0.012953	0.023316	0.041451	0.010363	0.000000	0.000000	0.012953	0.000000	0.116580	0.119171	0.010363	0.036269	0.000000	0.010363	0.000000	0.033679	0.049223	0.005181	0.090674	0.000000	0.000000	0.005181	0.000000	0.000000	0.054404	0.002591	0.023316	0.020725	0.010363	0.002591	0.005181	  37
0.002591	0.005181	0.000000	0.015544	0.002591	0.005181	0.000000	0.005181	0.093264	0.113990	0.067358	0.015544	0.000000	0.036269	0.010363	0.000000	0.000000	0.072539	0.000000	0.113990	0.005181	0.000000	0.000000	0.002591	0.000000	0.000000	0.036269	0.000000	0.007772	0.023316	0.025907	0.000000	0.000000	0.000000	0.007772	0.005181	0.113990	0.015544	0.000000	0.018135	0.002591	0.028497	0.023316	0.012953	0.000000	0.007772	0.000000	0.054404	0.049223	0.000000	  38
0.000000	0.000000	0.006135	0.006135	0.012270	0.000000	0.000000	0.000000	0.024540	0.030675	0.006135	0.018405	0.024540	0.000000	0.000000	0.012270	0.000000	0.012270	0.000000	0.000000	0.478528	0.018405	0.030675	0.012270	0.000000	0.092025	0.000000	0.012270	0.000000	0.000000	0.006135	0.018405	0.000000	0.000000	0.000000	0.012270	0.000000	0.012270	0.006135	0.000000	0.042945	0.036810	0.049080	0.000000	0.000000	0.018405	0.000000	0.000000	0.000000	0.000000	  39
0.000000	0.003876	0.007752	0.000000	0.000000	0.011628	0.000000	0.007752	0.000000	0.000000	0.073643	0.000000	0.000000	0.000000	0.000000	0.011628	0.000000	0.003876	0.000000	0.015504	0.011628	0.003876	0.011628	0.007752	0.003876	0.058140	0.042636	0.011628	0.000000	0.015504	0.019380	0.007752	0.042636	0.007752	0.042636	0.000000	0.023256	0.155039	0.007752	0.011628	0.267442	0.000000	0.042636	0.015504	0.000000	0.007752	0.000000	0.015504	0.031008	0.000000	  40
0.000000	0.007353	0.007353	0.002451	0.009804	0.000000	0.000000	0.022059	0.041667	0.002451	0.088235	0.000000	0.014706	0.012255	0.000000	0.002451	0.000000	0.026961	0.012255	0.193627	0.014706	0.017157	0.012255	0.000000	0.176471	0.009804	0.009804	0.007353	0.000000	0.014706	0.112745	0.000000	0.002451	0.000000	0.029412	0.000000	0.046569	0.000000	0.004902	0.000000	0.000000	0.007353	0.004902	0.004902	0.009804	0.000000	0.000000	0.049020	0.022059	0.000000	  41
0.031802	0.035336	0.007067	0.024735	0.003534	0.000000	0.003534	0.010601	0.021201	0.000000	0.021201	0.056537	0.003534	0.000000	0.010601	0.000000	0.003534	0.335689	0.007067	0.000000	0.077739	0.021201	0.045936	0.028269	0.007067	0.060071	0.000000	0.000000	0.000000	0.000000	0.000000	0.074205	0.000000	0.010601	0.003534	0.000000	0.000000	0.000000	0.003534	0.017668	0.007067	0.014134	0.010601	0.000000	0.000000	0.000000	0.003534	0.014134	0.000000	0.024735	  42
0.000000	0.000000	0.000000	0.000000	0.009934	0.003311	0.013245	0.023179	0.079470	0.016556	0.000000	0.006623	0.000000	0.000000	0.115894	0.026490	0.000000	0.003311	0.029801	0.000000	0.000000	0.052980	0.023179	0.000000	0.000000	0.003311	0.003311	0.043046	0.000000	0.000000	0.000000	0.009934	0.000000	0.000000	0.009934	0.096026	0.000000	0.000000	0.023179	0.056291	0.066225	0.000000	0.003311	0.152318	0.000000	0.039735	0.056291	0.023179	0.009934	0.000000	  43
0.000000	0.026718	0.000000	0.011450	0.041985	0.000000	0.000000	0.007634	0.011450	0.000000	0.000000	0.416031	0.000000	0.007634	0.003817	0.000000	0.110687	0.000000	0.045802	0.000000	0.000000	0.049618	0.003817	0.072519	0.007634	0.003817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003817	0.003817	0.007634	0.000000	0.000000	0.011450	0.000000	0.000000	0.022901	0.087786	0.015267	0.000000	0.000000	0.000000	0.011450	0.015267	  44
0.000000	0.000000	0.019417	0.000000	0.012945	0.032362	0.019417	0.000000	0.032362	0.000000	0.000000	0.000000	0.000000	0.016181	0.142395	0.000000	0.016181	0.000000	0.000000	0.000000	0.000000	0.045307	0.032362	0.006472	0.000000	0.000000	0.016181	0.048544	0.000000	0.012945	0.000000	0.000000	0.000000	0.006472	0.000000	0.110032	0.019417	0.000000	0.019417	0.009709	0.071197	0.000000	0.006472	0.184466	0.006472	0.012945	0.097087	0.000000	0.003236	0.000000	  45
0.007648	0.011472	0.022945	0.022945	0.003824	0.059273	0.007648	0.059273	0.009560	0.005736	0.003824	0.011472	0.000000	0.001912	0.034417	0.000000	0.047801	0.000000	0.003824	0.003824	0.013384	0.017208	0.047801	0.000000	0.183556	0.019120	0.011472	0.019120	0.000000	0.026769	0.013384	0.068834	0.013384	0.011472	0.000000	0.000000	0.005736	0.000000	0.001912	0.024857	0.047801	0.049713	0.066922	0.015296	0.001912	0.000000	0.005736	0.009560	0.007648	0.000000	  46
0.001946	0.000000	0.033074	0.000000	0.001946	0.001946	0.005837	0.035019	0.005837	0.000000	0.003891	0.005837	0.031128	0.001946	0.000000	0.000000	0.200389	0.033074	0.000000	0.062257	0.000000	0.038911	0.036965	0.000000	0.001946	0.009728	0.001946	0.000000	0.000000	0.050584	0.000000	0.019455	0.000000	0.013619	0.062257	0.178988	0.031128	0.003891	0.017510	0.023346	0.000000	0.000000	0.000000	0.005837	0.005837	0.050584	0.005837	0.000000	0.017510	0.000000	  47
0.000000	0.000000	0.000000	0.000000	0.019417	0.038835	0.035599	0.016181	0.003236	0.000000	0.016181	0.000000	0.006472	0.077670	0.000000	0.029126	0.000000	0.009709	0.000000	0.000000	0.000000	0.035599	0.000000	0.000000	0.000000	0.019417	0.012945	0.048544	0.058252	0.029126	0.000000	0.000000	0.000000	0.000000	0.003236	0.000000	0.116505	0.067961	0.003236	0.000000	0.000000	0.000000	0.012945	0.038835	0.000000	0.000000	0.288026	0.009709	0.003236	0.000000	  48
0.018927	0.000000	0.000000	0.000000	0.000000	0.003155	0.056782	0.015773	0.034700	0.012618	0.000000	0.000000	0.000000	0.053628	0.000000	0.044164	0.012618	0.000000	0.000000	0.000000	0.000000	0.034700	0.000000	0.034700	0.012618	0.000000	0.000000	0.018927	0.037855	0.000000	0.006309	0.000000	0.000000	0.000000	0.018927	0.000000	0.069401	0.047319	0.000000	0.000000	0.000000	0.000000	0.000000	0.072555	0.015773	0.018927	0.353312	0.006309	0.000000	0.000000	  49
0.000000	0.022333	0.000000	0.002481	0.062035	0.000000	0.064516	0.017370	0.022333	0.000000	0.017370	0.007444	0.009926	0.004963	0.029777	0.000000	0.002481	0.027295	0.012407	0.007444	0.007444	0.007444	0.012407	0.032258	0.119107	0.000000	0.044665	0.019851	0.002481	0.004963	0.039702	0.027295	0.034739	0.000000	0.007444	0.002481	0.027295	0.024814	0.000000	0.004963	0.034739	0.079404	0.044665	0.059553	0.009926	0.012407	0.002481	0.000000	0.014888	0.012407	  50
0.000000	0.000000	0.000000	0.000000	0.032680	0.000000	0.013072	0.000000	0.000000	0.000000	0.000000	0.006536	0.000000	0.000000	0.013072	0.388889	0.000000	0.000000	0.013072	0.000000	0.009804	0.000000	0.091503	0.003268	0.026144	0.026144	0.003268	0.016340	0.006536	0.026144	0.130719	0.000000	0.009804	0.029412	0.000000	0.013072	0.081699	0.026144	0.009804	0.006536	0.000000	0.000000	0.000000	0.006536	0.000000	0.006536	0.000000	0.003268	0.000000	0.000000	  51
0.071429	0.000000	0.000000	0.000000	0.122449	0.000000	0.000000	0.010204	0.000000	0.000000	0.000000	0.316327	0.000000	0.000000	0.000000	0.000000	0.153061	0.000000	0.000000	0.000000	0.051020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071429	0.000000	0.071429	0.000000	0.061224	0.010204	0.000000	0.000000	0.020408	0.020408	0.000000	0.010204	  52
0.005315	0.000000	0.000000	0.220197	0.000000	0.000000	0.001519	0.002278	0.006074	0.005315	0.001519	0.003037	0.017464	0.002278	0.000759	0.000000	0.000000	0.602885	0.006074	0.020501	0.000000	0.000000	0.000000	0.001519	0.006834	0.003797	0.000000	0.003797	0.001519	0.004556	0.000000	0.004556	0.005315	0.031891	0.000000	0.000000	0.000000	0.003797	0.000000	0.000759	0.000000	0.005315	0.000000	0.000000	0.003797	0.002278	0.002278	0.005315	0.001519	0.015945	  53
0.030000	0.010000	0.010000	0.060000	0.000000	0.000000	0.000000	0.005000	0.000000	0.090000	0.000000	0.115000	0.015000	0.000000	0.000000	0.000000	0.130000	0.215000	0.005000	0.020000	0.000000	0.020000	0.000000	0.000000	0.015000	0.040000	0.015000	0.030000	0.000000	0.005000	0.050000	0.000000	0.000000	0.000000	0.020000	0.000000	0.025000	0.000000	0.000000	0.000000	0.010000	0.005000	0.020000	0.000000	0.040000	0.000000	0.000000	0.000000	0.000000	0.000000	  54
0.009128	0.025355	0.013185	0.005071	0.000000	0.029412	0.005071	0.052738	0.001014	0.019270	0.010142	0.050710	0.014199	0.003043	0.007099	0.000000	0.003043	0.000000	0.007099	0.003043	0.005071	0.019270	0.026369	0.000000	0.006085	0.006085	0.011156	0.006085	0.000000	0.009128	0.019270	0.041582	0.000000	0.009128	0.080122	0.013185	0.016227	0.003043	0.002028	0.156187	0.000000	0.000000	0.045639	0.001014	0.001014	0.166329	0.008114	0.004057	0.058824	0.026369	  55
