16-Sep-2012 14:24:05	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(44)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(45)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(46)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(48)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(49)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(50)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(51)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(52)	empty metadata field #	9
16-Sep-2012 14:24:06	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(53)	empty metadata field #	9
16-Sep-2012 14:24:07	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(54)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(58)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(59)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(61)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(63)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(64)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(65)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(66)	empty metadata field #	9
16-Sep-2012 14:24:08	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(67)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(70)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(73)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(74)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(76)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(78)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(79)	empty metadata field #	9
